,date,13ty_index,interty_index,lty_index,mbs_index,13cy_index,intercy_index,lcy_index,ty_index,cy_index,agg_index,real_known,cat_obs1,cat_obs2,cat_knwon1,cat_knwon2,static
199,1998-02-20,141.42,844.63,985.45,814.99,708.27,969.73,1041.93,907.45,952.17,784.58,594.3276007823523,0,1,5,4,1.0
200,1998-02-23,141.37,843.85,981.52,814.57,708.04,968.38,1038.39,905.84,950.12,783.45,146.56566022293904,0,1,5,5,1.0
201,1998-02-24,141.12,841.04,974.38,812.55,706.64,964.06,1031.59,901.82,945.12,780.35,148.53007785630513,0,0,3,3,1.0
202,1998-02-25,141.21,842.25,979.62,813.88,707.12,966.15,1036.86,904.11,948.23,782.23,134.28851039938905,0,2,4,3,1.0
203,1998-02-26,141.18,841.77,977.52,814.17,706.99,965.36,1034.89,903.2,947.06,781.74,806.9657867532243,2,0,4,5,1.0
204,1998-02-27,141.29,842.23,979.63,814.82,708.15,967.39,1038.23,904.85,949.24,782.81,21.296206760254233,1,2,5,4,1.0
205,1998-03-02,141.22,841.06,971.24,813.63,707.61,964.61,1032.47,901.0,945.76,780.51,810.2623141783167,2,0,5,4,1.0
206,1998-03-03,141.16,840.04,966.06,813.04,707.3,962.87,1024.64,898.86,941.98,778.78,235.7597068356535,0,1,4,4,1.0
207,1998-03-04,141.19,840.32,967.88,813.36,707.46,963.25,1026.23,899.56,942.76,779.29,331.67446908049556,0,0,5,5,1.0
208,1998-03-05,141.24,840.35,965.54,813.16,707.71,963.0,1024.4,898.96,941.98,778.87,804.6458494110358,2,0,4,3,1.0
209,1998-03-06,141.33,841.61,970.58,814.87,708.2,965.15,1029.13,901.25,944.93,780.85,359.8678332316226,2,1,3,3,1.0
210,1998-03-09,141.48,843.09,976.92,816.88,708.98,967.49,1035.1,904.05,948.43,783.19,787.6294157678257,1,1,4,4,1.0
211,1998-03-10,141.51,843.33,977.36,817.05,709.13,967.8,1035.73,904.35,948.83,783.42,491.8376299913415,0,0,3,3,1.0
212,1998-03-11,141.58,844.26,981.02,817.99,709.57,969.32,1039.31,906.02,951.01,784.76,564.5116128555503,1,1,4,3,1.0
213,1998-03-12,141.7,845.71,988.08,818.59,710.19,971.66,1045.85,908.98,954.71,786.79,194.9614435147383,1,2,5,4,1.0
214,1998-03-13,141.69,845.52,986.16,818.6,710.15,971.48,1044.04,908.34,953.97,786.42,98.38766568738599,1,0,4,5,1.0
215,1998-03-16,141.81,846.77,990.31,819.47,710.82,973.47,1048.2,910.38,956.62,787.97,636.2676205677897,2,1,4,4,1.0
216,1998-03-17,141.78,846.39,987.0,818.99,710.68,972.86,1045.01,909.23,955.14,787.09,78.99558632861891,2,2,5,5,1.0
217,1998-03-18,141.77,846.09,985.3,818.74,710.61,972.38,1043.48,908.55,954.32,786.6,799.2234361253185,1,1,5,4,1.0
218,1998-03-19,141.75,845.84,985.01,818.79,710.49,971.99,1043.34,908.28,954.03,786.41,202.30610940481097,2,1,3,5,1.0
219,1998-03-20,141.79,846.28,987.49,819.28,710.69,972.7,1045.68,909.27,955.28,787.18,287.2439657761563,0,0,5,4,1.0
220,1998-03-23,141.85,846.65,988.53,819.2,711.07,973.13,1046.5,909.82,955.83,787.48,858.9361344167373,0,2,4,4,1.0
221,1998-03-24,141.86,846.66,988.8,819.41,711.13,973.1,1046.62,909.9,955.85,787.58,194.30350726601563,2,0,4,4,1.0
222,1998-03-25,141.74,845.13,982.77,818.45,710.47,970.71,1041.04,907.15,952.45,785.6,40.81068789547204,1,1,5,5,1.0
223,1998-03-26,141.67,844.28,980.6,817.86,710.07,969.39,1039.03,905.92,950.95,784.66,513.7815187975566,2,2,3,4,1.0
224,1998-03-27,141.64,843.93,980.22,817.78,709.9,968.92,1038.81,905.56,950.58,784.43,688.5172465676573,1,2,3,3,1.0
225,1998-03-30,141.69,843.79,978.21,817.16,710.21,968.36,1036.91,904.92,949.59,783.84,445.3317024245428,1,2,5,4,1.0
226,1998-03-31,141.83,844.75,981.66,818.27,711.12,970.75,1042.43,907.32,952.75,785.5,586.4221267666768,0,1,3,5,1.0
227,1998-04-01,141.93,846.52,987.25,819.29,711.53,973.01,1046.98,909.39,955.92,787.39,937.6672675790106,2,1,4,3,1.0
228,1998-04-02,142.06,848.0,993.45,820.55,712.22,975.51,1053.08,912.14,959.56,789.52,850.1067957261283,1,2,5,3,1.0
229,1998-04-03,142.32,850.63,1000.99,822.05,713.61,979.49,1060.29,916.13,964.49,792.44,735.5398543323275,0,2,3,4,1.0
230,1998-04-06,142.29,849.91,996.59,821.39,713.45,978.22,1056.25,914.43,962.31,791.16,215.96193748655247,0,2,4,4,1.0
231,1998-04-07,142.29,849.68,995.07,821.41,713.48,977.7,1054.8,913.85,961.49,790.79,854.2114392477812,1,2,3,5,1.0
232,1998-04-08,142.25,848.87,988.7,820.83,713.27,976.15,1048.93,911.57,958.51,789.17,360.5697705375058,1,1,3,3,1.0
233,1998-04-09,142.23,848.71,990.91,820.94,713.15,975.99,1050.92,912.03,959.1,789.5,614.0902625099992,1,0,3,4,1.0
234,1998-04-10,142.23,848.71,990.91,820.94,713.15,975.99,1050.92,912.03,959.1,789.5,622.4160741799186,1,0,3,5,1.0
235,1998-04-13,142.13,847.3,985.04,819.57,712.62,973.6,1045.56,909.41,955.78,787.46,473.9019925494522,1,2,3,4,1.0
236,1998-04-14,142.2,848.23,988.42,820.68,713.0,975.1,1048.75,911.0,957.8,788.8,123.97032817177367,2,2,5,5,1.0
237,1998-04-15,142.27,848.91,991.09,821.52,713.57,976.86,1052.99,912.22,960.35,789.98,755.6928256311174,1,0,5,5,1.0
238,1998-04-16,142.35,849.5,992.44,822.15,714.02,977.69,1054.29,913.03,961.31,790.66,354.2824860810861,2,0,5,4,1.0
239,1998-04-17,142.37,849.64,992.46,822.28,714.14,977.85,1054.36,913.14,961.42,790.8,614.5461286765534,2,1,4,4,1.0
240,1998-04-20,142.35,849.01,988.16,821.78,714.06,976.61,1050.43,911.54,959.31,789.59,580.0609181675459,0,1,3,5,1.0
241,1998-04-21,142.28,848.11,984.54,821.21,713.67,975.16,1046.96,909.91,957.22,788.4,828.1210437024158,1,1,3,4,1.0
242,1998-04-22,142.32,848.26,984.04,821.19,713.85,975.3,1046.58,909.89,957.17,788.38,614.08836775506,2,0,4,3,1.0
243,1998-04-23,142.33,848.2,982.62,821.32,713.93,975.15,1045.53,909.48,956.72,788.18,774.781943732282,1,1,4,3,1.0
244,1998-04-24,142.38,848.76,985.95,821.62,714.17,976.11,1048.68,910.78,958.4,789.09,396.6882747767586,0,0,5,3,1.0
245,1998-04-27,142.2,845.93,973.13,819.63,713.23,971.31,1036.73,905.25,951.32,785.02,670.2063216068599,0,0,4,5,1.0
246,1998-04-28,142.22,846.01,973.2,819.77,713.33,971.38,1036.62,905.34,951.32,785.1,433.2486005159025,0,2,5,5,1.0
247,1998-04-29,142.22,845.9,972.74,819.87,713.38,971.21,1036.19,905.13,951.07,785.01,805.9860254003299,2,2,4,4,1.0
248,1998-04-30,142.52,848.75,985.33,822.9,715.19,976.32,1050.0,911.36,958.77,789.6,246.37556774877257,0,1,3,3,1.0
249,1998-05-01,142.53,849.54,987.42,823.19,715.07,976.99,1051.18,911.76,959.8,790.21,702.3824964887216,1,1,3,5,1.0
250,1998-05-04,142.58,849.88,987.8,823.58,715.38,977.44,1051.58,912.12,960.21,790.53,210.81244858548155,0,1,5,4,1.0
251,1998-05-05,142.57,849.44,984.85,823.31,715.32,976.57,1048.75,911.01,958.7,789.74,808.0328552282601,1,2,5,5,1.0
252,1998-05-06,142.72,850.78,988.01,823.91,716.12,978.46,1051.9,912.87,960.95,791.09,707.4576533488595,2,2,4,5,1.0
253,1998-05-07,142.73,850.88,988.06,824.43,716.19,978.52,1051.82,912.95,960.95,791.26,191.5170318073075,0,2,5,3,1.0
254,1998-05-08,142.65,849.96,984.95,824.41,715.76,977.12,1048.84,911.44,959.07,790.3,90.52441503491859,0,2,3,3,1.0
255,1998-05-11,142.59,848.64,978.27,823.23,715.45,974.8,1042.57,908.67,955.47,788.2,758.8341908438783,1,0,5,4,1.0
256,1998-05-12,142.75,850.61,987.31,824.54,716.3,978.09,1051.18,912.55,960.47,791.07,288.6099208623054,1,2,4,3,1.0
257,1998-05-13,142.78,851.0,988.84,824.58,716.46,978.77,1052.69,913.25,961.41,791.54,515.8622471114077,0,2,3,4,1.0
258,1998-05-14,142.74,850.31,985.48,824.24,716.39,977.62,1049.03,911.84,959.43,790.5,142.12952539148515,0,2,3,5,1.0
259,1998-05-15,142.77,850.47,985.99,824.36,716.55,977.79,1049.85,912.1,959.82,790.72,460.1626981310207,0,0,5,4,1.0
260,1998-05-18,142.92,851.86,991.85,825.35,717.37,980.05,1055.76,914.7,963.25,792.67,331.0935732666971,0,0,3,5,1.0
261,1998-05-19,142.93,851.79,990.45,825.48,717.44,979.86,1054.66,914.28,962.75,792.47,649.8086878730354,0,0,4,5,1.0
262,1998-05-20,143.0,852.82,995.03,826.64,717.83,981.78,1059.23,916.28,965.51,794.11,989.9747480727754,2,2,3,3,1.0
263,1998-05-21,142.89,851.59,991.05,825.87,717.26,980.0,1055.88,914.28,963.26,792.66,598.8559648218474,2,0,5,3,1.0
264,1998-05-22,142.91,851.91,993.19,826.26,717.35,980.68,1058.43,915.09,964.57,793.34,956.8810716893073,0,0,4,4,1.0
265,1998-05-25,142.91,851.91,993.19,826.26,717.35,980.68,1058.43,915.09,964.57,793.34,782.2931885982399,1,0,5,3,1.0
266,1998-05-26,143.06,853.49,999.22,827.39,718.19,983.17,1064.34,917.89,968.13,795.44,687.1418438960304,0,2,4,4,1.0
267,1998-05-27,143.19,854.61,1001.79,828.15,718.93,984.57,1066.86,919.43,969.86,796.59,64.57428830820066,2,2,4,5,1.0
268,1998-05-28,143.16,854.15,1001.65,827.58,718.73,983.89,1066.62,919.03,969.37,796.17,548.188616162122,1,1,3,5,1.0
269,1998-05-29,143.28,854.64,1004.15,828.37,719.51,984.68,1068.1,920.83,970.15,797.09,379.0753509593896,2,1,3,5,1.0
270,1998-06-01,143.35,855.81,1007.9,829.02,719.72,985.82,1070.47,921.96,971.88,798.25,128.99434178977555,2,2,5,4,1.0
271,1998-06-02,143.33,855.37,1006.01,828.69,719.6,985.04,1068.76,921.12,970.81,797.61,472.72204102532976,1,2,5,5,1.0
272,1998-06-03,143.32,855.24,1006.0,828.64,719.57,984.86,1068.94,921.02,970.76,797.56,871.0947214752482,0,0,5,3,1.0
273,1998-06-04,143.27,854.66,1004.1,828.15,719.31,983.98,1067.24,920.07,969.64,796.83,309.77501319408685,0,1,3,5,1.0
274,1998-06-05,143.27,854.84,1007.17,828.7,719.3,984.36,1069.71,921.02,970.72,797.56,8.301231292599521,1,1,4,4,1.0
275,1998-06-08,143.34,855.3,1007.79,829.09,719.7,984.96,1070.46,921.54,971.35,798.0,651.8284358502392,1,0,5,5,1.0
276,1998-06-09,143.35,855.29,1007.91,829.21,719.74,984.89,1070.64,921.56,971.37,798.05,843.4502827717067,2,1,3,5,1.0
277,1998-06-10,143.47,856.94,1017.46,829.98,720.42,987.66,1079.61,925.37,976.17,800.65,641.3666809653906,2,2,3,4,1.0
278,1998-06-11,143.73,859.43,1023.78,831.29,721.78,991.28,1085.93,928.95,980.57,803.27,669.3588228384815,2,2,4,3,1.0
279,1998-06-12,143.8,860.09,1023.45,831.53,722.16,992.26,1085.44,929.36,981.0,803.57,650.7861299768311,2,1,4,3,1.0
280,1998-06-15,143.89,861.07,1029.27,831.79,722.29,991.39,1080.93,931.66,978.9,804.22,811.7827567929714,0,2,5,3,1.0
281,1998-06-16,143.74,859.28,1023.63,830.81,721.5,988.77,1076.15,928.79,975.64,802.21,854.4367627633887,0,0,3,3,1.0
282,1998-06-17,143.61,857.27,1013.43,829.57,720.81,985.45,1067.29,924.54,970.55,799.24,392.80469868517974,2,1,3,5,1.0
283,1998-06-18,143.67,858.15,1018.04,830.23,721.17,986.94,1072.02,926.44,973.1,800.66,183.6501120498767,0,2,3,4,1.0
284,1998-06-19,143.73,858.85,1020.64,830.59,721.5,988.09,1074.55,927.67,974.67,801.54,679.6617188456245,1,0,3,5,1.0
285,1998-06-22,143.82,859.52,1022.53,831.25,721.97,989.06,1076.6,928.69,975.98,802.37,322.1982545575005,0,1,4,5,1.0
286,1998-06-23,143.83,859.82,1025.36,831.5,722.01,989.63,1079.17,929.67,977.22,803.06,402.2335153111698,1,0,4,4,1.0
287,1998-06-24,143.85,859.75,1023.81,831.3,722.11,989.25,1076.69,929.2,976.13,802.62,462.2690978440931,1,0,5,4,1.0
288,1998-06-25,143.83,859.48,1024.27,831.02,722.0,988.94,1076.76,929.12,975.96,802.5,894.5852592753746,0,2,4,3,1.0
289,1998-06-26,143.86,859.79,1026.54,831.16,722.13,989.41,1078.58,929.96,976.88,803.02,63.43323009197632,2,0,5,3,1.0
290,1998-06-29,143.93,860.06,1025.58,831.51,722.52,989.57,1077.87,929.9,976.73,803.08,730.3863217714082,0,1,4,5,1.0
291,1998-06-30,144.02,860.39,1027.48,832.32,723.15,990.08,1079.3,931.44,977.32,803.85,82.06284810416942,1,2,4,4,1.0
292,1998-07-01,144.11,861.71,1028.0,832.84,723.49,991.27,1078.88,931.82,978.11,804.52,715.397328610259,1,0,5,5,1.0
293,1998-07-02,144.16,862.25,1031.34,833.47,723.71,992.21,1082.21,933.11,979.85,805.5,56.2548920817858,1,1,5,4,1.0
294,1998-07-03,144.16,862.25,1031.34,833.47,723.71,992.21,1082.21,933.11,979.85,805.5,524.6130473104423,1,2,3,3,1.0
295,1998-07-06,144.3,863.32,1034.74,834.37,724.5,993.73,1085.73,934.82,982.0,806.84,644.9263781090891,1,0,5,3,1.0
296,1998-07-07,144.28,862.84,1031.92,833.87,724.39,992.86,1083.45,933.71,980.68,806.02,897.1886571989653,0,1,3,4,1.0
297,1998-07-08,144.29,862.78,1029.02,833.79,724.46,992.64,1081.08,932.91,979.72,805.51,855.223390092325,0,0,5,4,1.0
298,1998-07-09,144.37,863.68,1031.69,834.52,724.89,994.01,1083.58,934.3,981.42,806.58,890.6519127627596,1,0,3,5,1.0
299,1998-07-10,144.39,863.71,1030.12,834.55,724.99,993.98,1082.02,933.91,980.85,806.33,651.8540004437651,0,2,5,4,1.0
300,1998-07-13,144.39,863.0,1024.04,834.32,724.97,992.6,1076.68,931.77,978.15,804.94,433.45917276482317,1,0,4,3,1.0
301,1998-07-14,144.38,862.68,1020.42,833.77,724.96,991.95,1073.3,930.58,976.57,804.04,62.61987153434334,1,1,4,4,1.0
302,1998-07-15,144.43,863.04,1021.71,834.15,725.2,992.68,1074.95,931.19,977.59,804.58,723.0558036293534,1,1,5,4,1.0
303,1998-07-16,144.4,862.6,1019.05,834.27,725.04,991.93,1072.97,930.15,976.44,803.98,343.8387143686856,0,2,3,3,1.0
304,1998-07-17,144.42,862.56,1017.5,834.31,725.12,991.79,1071.01,929.72,975.67,803.68,258.10272273815707,2,0,5,3,1.0
305,1998-07-20,144.52,863.54,1021.7,835.25,725.69,993.35,1074.84,931.57,977.96,805.08,431.4451530294334,0,1,3,4,1.0
306,1998-07-21,144.54,863.98,1026.99,835.72,725.77,994.25,1079.26,933.3,980.05,806.3,406.2486401233056,1,1,3,3,1.0
307,1998-07-22,144.53,863.81,1025.7,835.86,725.71,993.97,1078.2,932.83,979.51,806.06,25.62329668572938,1,1,4,4,1.0
308,1998-07-23,144.58,864.39,1028.54,836.26,726.03,994.78,1080.5,934.02,980.81,806.89,789.8483944060063,2,1,5,3,1.0
309,1998-07-24,144.59,864.24,1026.45,836.24,726.07,994.46,1078.69,933.35,979.98,806.47,757.0018067244024,0,2,3,5,1.0
310,1998-07-27,144.67,864.5,1024.68,836.55,726.49,994.65,1077.29,933.09,979.6,806.4,515.4743887199287,0,2,4,4,1.0
311,1998-07-28,144.7,864.47,1021.08,836.52,726.67,994.36,1074.22,932.13,978.35,805.8,703.7316873625417,0,1,3,5,1.0
312,1998-07-29,144.66,863.81,1018.85,835.83,726.43,993.26,1071.66,931.04,976.79,804.87,861.7592601915164,2,2,5,5,1.0
313,1998-07-30,144.68,864.15,1022.99,836.3,726.56,993.85,1075.01,932.38,978.32,805.81,849.8529317331688,0,0,5,3,1.0
314,1998-07-31,144.7,863.76,1023.18,836.54,726.52,992.68,1072.17,932.9,976.4,805.56,879.6543308233217,2,1,5,5,1.0
315,1998-08-03,144.84,865.84,1031.06,837.59,727.18,995.24,1078.28,935.81,980.32,807.91,370.95803304315143,1,1,5,4,1.0
316,1998-08-04,144.95,866.69,1033.17,838.07,727.75,996.41,1080.18,937.02,981.69,808.79,695.2002246162523,0,2,5,5,1.0
317,1998-08-05,145.04,867.25,1033.04,838.31,728.27,997.02,1080.13,937.42,982.04,809.1,715.6243078645903,0,2,5,5,1.0
318,1998-08-06,145.06,867.25,1030.87,838.29,728.33,996.88,1078.41,936.84,981.35,808.75,886.9460304291135,2,2,4,4,1.0
319,1998-08-07,145.2,868.72,1036.4,838.94,729.09,999.08,1083.64,939.43,984.53,810.53,834.4510278830833,0,1,5,5,1.0
320,1998-08-10,145.23,868.87,1037.1,839.12,729.32,999.22,1084.23,939.73,984.81,810.74,310.61865183843474,0,1,3,3,1.0
321,1998-08-11,145.34,870.03,1040.61,839.49,729.92,1001.01,1087.57,941.55,987.07,811.99,976.4807553440654,1,2,3,3,1.0
322,1998-08-12,145.32,869.67,1038.78,839.35,729.83,1000.32,1085.72,940.79,986.0,811.43,233.47312713467505,1,0,4,3,1.0
323,1998-08-13,145.25,868.87,1035.38,838.87,729.45,999.04,1082.76,939.28,984.19,810.36,709.0027715557651,1,2,4,5,1.0
324,1998-08-14,145.33,869.75,1041.06,839.28,729.23,997.62,1078.97,941.45,982.0,810.98,517.2228821219583,2,0,3,3,1.0
325,1998-08-17,145.43,870.44,1039.97,839.71,729.84,998.42,1078.31,941.7,982.24,811.27,544.4222733196555,1,2,3,4,1.0
326,1998-08-18,145.4,870.04,1039.42,839.61,729.64,997.81,1077.82,941.24,981.7,810.94,215.32699846010271,1,1,5,5,1.0
327,1998-08-19,145.44,870.23,1038.79,839.73,729.83,997.96,1077.32,941.22,981.61,810.96,419.75101507161884,1,0,3,5,1.0
328,1998-08-20,145.5,871.12,1044.03,839.99,730.19,999.46,1081.86,943.29,984.13,812.3,456.0537996635278,2,1,5,3,1.0
329,1998-08-21,145.66,872.99,1049.18,840.4,731.05,1002.52,1086.87,946.09,987.74,814.19,319.16993526811365,0,0,4,5,1.0
330,1998-08-24,145.82,874.33,1048.62,840.38,731.94,1004.4,1086.68,946.96,988.8,814.67,390.2965028466632,1,0,4,3,1.0
331,1998-08-25,145.92,875.68,1053.9,840.44,732.56,1006.63,1091.85,949.4,991.97,816.15,584.7105767065987,0,0,4,5,1.0
332,1998-08-26,146.05,876.8,1055.13,840.98,733.23,1008.43,1092.75,950.58,993.37,817.03,959.34072294252,2,1,5,3,1.0
333,1998-08-27,146.3,879.2,1060.79,842.78,734.69,1012.22,1098.27,953.92,997.6,819.69,191.07703857928615,2,2,5,4,1.0
334,1998-08-28,146.4,880.08,1062.67,843.49,735.18,1013.48,1100.84,955.09,999.28,820.65,284.33878838972635,0,1,5,5,1.0
335,1998-08-31,146.5,880.83,1069.36,844.13,732.05,999.73,1073.09,958.24,980.97,818.67,806.1709837187223,2,1,5,3,1.0
336,1998-09-01,146.6,881.59,1065.91,844.2,732.36,999.88,1069.53,957.09,980.02,818.3,458.11016571178584,0,0,4,4,1.0
337,1998-09-02,146.45,880.37,1064.95,844.34,731.6,998.3,1068.76,955.91,978.79,817.61,328.51285215152126,1,0,3,3,1.0
338,1998-09-03,146.55,881.79,1069.83,844.92,732.14,1000.59,1073.34,958.3,981.79,819.29,845.4359973243082,2,0,5,5,1.0
339,1998-09-04,146.54,882.07,1072.61,845.11,732.1,1001.15,1075.68,959.26,982.96,819.92,547.3834176894302,2,0,3,4,1.0
340,1998-09-07,146.54,882.07,1072.61,845.11,732.1,1001.15,1075.68,959.26,982.96,819.92,236.1847007919603,1,2,5,3,1.0
341,1998-09-08,146.7,882.7,1066.86,845.81,732.96,1001.56,1071.19,958.2,981.62,819.52,426.97491403157073,1,1,3,3,1.0
342,1998-09-09,146.99,885.94,1075.77,847.03,734.55,1006.16,1078.78,963.05,987.07,822.77,799.7405559536576,0,2,4,5,1.0
343,1998-09-10,147.54,891.98,1088.81,849.0,737.45,1014.95,1090.42,971.15,996.48,828.21,299.4233487201261,1,2,3,3,1.0
344,1998-09-11,147.29,889.36,1081.54,847.55,736.15,1011.3,1084.4,967.2,992.15,825.42,672.1098976031957,1,2,3,3,1.0
345,1998-09-14,147.3,889.16,1080.54,847.36,736.25,1010.94,1083.9,966.78,991.75,825.14,533.314080472232,1,1,3,5,1.0
346,1998-09-15,147.29,888.75,1077.12,846.93,736.15,1010.45,1080.2,965.55,990.15,824.28,377.6300808377938,2,2,5,4,1.0
347,1998-09-16,147.29,889.11,1082.01,847.09,736.21,1011.16,1084.11,967.14,991.96,825.26,377.6693632437604,0,0,3,5,1.0
348,1998-09-17,147.44,891.23,1084.86,847.93,737.03,1014.6,1087.86,969.52,995.36,827.07,812.4043140337096,1,2,5,5,1.0
349,1998-09-18,147.59,893.5,1087.35,848.59,737.83,1018.32,1091.84,971.91,999.01,828.85,23.05646041517595,0,0,5,5,1.0
350,1998-09-21,147.59,893.66,1087.76,848.73,737.9,1018.91,1092.3,972.15,999.52,829.05,928.0177744043265,1,1,3,4,1.0
351,1998-09-22,147.54,892.44,1087.75,847.86,737.67,1016.89,1091.21,971.22,997.92,828.07,945.1035552400195,0,0,4,3,1.0
352,1998-09-23,147.82,894.82,1090.35,848.86,739.13,1019.94,1093.01,973.72,1000.39,829.81,735.2643981352888,0,2,4,5,1.0
353,1998-09-24,148.05,896.93,1092.47,851.19,740.35,1022.76,1094.45,975.9,1002.6,831.76,988.7649335536689,0,1,4,3,1.0
354,1998-09-25,148.1,897.62,1093.35,851.73,740.61,1023.85,1095.84,976.66,1003.75,832.38,254.85603803701295,0,0,5,5,1.0
355,1998-09-28,148.16,897.99,1090.49,852.06,740.94,1024.37,1095.21,976.18,1003.84,832.36,11.312659314652752,0,2,3,5,1.0
356,1998-09-29,148.16,898.26,1095.96,852.18,740.96,1024.99,1098.13,977.85,1005.25,833.3,873.3989123074658,0,1,5,3,1.0
357,1998-09-30,148.53,902.08,1108.5,854.32,741.92,1029.66,1112.08,984.95,1012.75,837.84,756.6125487165374,1,0,3,4,1.0
358,1998-10-01,148.91,906.32,1120.63,855.26,743.77,1035.18,1122.98,990.62,1020.16,841.87,661.6460165673946,2,2,4,4,1.0
359,1998-10-02,148.88,906.19,1125.21,855.63,743.63,1035.35,1127.43,991.75,1021.84,842.63,553.0063081062608,1,2,4,5,1.0
360,1998-10-05,149.26,910.08,1140.52,856.91,745.7,1041.25,1142.54,998.84,1030.73,847.34,885.174190110116,2,2,4,4,1.0
361,1998-10-06,149.07,907.92,1134.38,855.7,744.68,1038.16,1137.56,995.54,1027.11,845.0,853.8463809449842,0,2,4,4,1.0
362,1998-10-07,149.02,905.88,1120.92,853.98,744.47,1034.58,1127.3,990.36,1021.32,841.49,20.338560296848996,1,0,4,3,1.0
363,1998-10-08,148.97,901.79,1096.32,848.89,743.98,1026.73,1108.33,980.62,1009.89,834.21,581.1876171436489,0,1,3,3,1.0
364,1998-10-09,148.66,896.69,1074.3,847.39,742.21,1018.24,1092.59,970.8,999.22,828.03,551.0848408436973,0,0,3,4,1.0
365,1998-10-12,148.66,896.69,1074.3,847.39,742.21,1018.24,1092.59,970.8,999.22,828.03,539.7650008787516,1,0,3,5,1.0
366,1998-10-13,148.86,898.93,1076.89,849.27,743.41,1021.52,1094.88,973.21,1002.0,829.98,274.4316410448785,2,0,4,5,1.0
367,1998-10-14,149.01,902.3,1092.36,852.22,744.23,1027.63,1108.93,979.94,1010.64,835.06,995.9432518916121,2,2,5,3,1.0
368,1998-10-15,148.9,901.85,1088.01,851.65,740.22,1016.06,1080.45,978.42,993.61,831.32,584.3410456689248,0,2,4,3,1.0
369,1998-10-16,149.63,908.04,1100.68,854.04,743.96,1024.05,1089.25,986.55,1001.53,836.68,293.24022970019746,0,0,3,5,1.0
370,1998-10-19,149.63,907.97,1098.85,853.35,744.1,1023.88,1087.54,985.99,1000.82,836.08,456.5436183628546,1,1,5,4,1.0
371,1998-10-20,149.48,906.07,1089.75,851.96,743.3,1020.98,1080.37,982.1,996.54,833.43,456.32624710679926,1,1,3,5,1.0
372,1998-10-21,149.34,904.98,1088.74,851.47,742.63,1019.64,1078.21,980.99,994.97,832.5,954.4258041276116,2,2,5,5,1.0
373,1998-10-22,149.26,903.96,1083.23,851.35,742.18,1018.32,1073.2,978.74,992.4,831.21,231.68550680832888,2,1,3,4,1.0
374,1998-10-23,149.18,902.18,1080.09,850.91,741.77,1015.29,1069.22,976.54,989.17,829.63,923.5951890747592,0,2,3,3,1.0
375,1998-10-26,149.1,901.89,1089.91,850.91,741.41,1014.93,1074.56,978.96,990.84,830.78,438.40562444796285,1,1,3,3,1.0
376,1998-10-27,149.42,904.96,1097.57,852.35,743.14,1019.31,1081.42,983.36,995.9,833.88,983.1916614197372,1,1,3,5,1.0
377,1998-10-28,149.46,905.96,1096.03,853.23,743.43,1020.79,1079.79,983.71,996.22,834.3,411.4934774251674,1,2,4,4,1.0
378,1998-10-29,149.51,907.29,1099.76,854.04,743.73,1023.23,1083.2,985.73,998.89,835.82,252.0457740848271,1,1,4,5,1.0
379,1998-10-30,149.27,903.89,1091.74,853.22,742.82,1021.38,1081.98,981.8,997.13,833.42,932.1815644420321,1,1,4,3,1.0
380,1998-11-02,148.97,900.76,1080.52,851.5,741.06,1015.88,1071.46,975.53,990.32,829.49,978.8441151332347,1,2,3,4,1.0
381,1998-11-03,149.01,901.18,1081.86,852.02,741.33,1016.42,1072.16,976.22,990.89,830.02,261.2301191504428,0,2,3,5,1.0
382,1998-11-04,148.63,897.15,1071.54,850.62,739.28,1010.67,1062.35,970.34,983.97,826.12,240.62532228167476,1,1,3,3,1.0
383,1998-11-05,148.57,897.0,1072.07,851.68,739.05,1010.71,1062.01,970.38,983.87,826.49,380.49627191859804,0,2,4,5,1.0
384,1998-11-06,148.3,893.89,1063.34,850.55,737.59,1006.1,1054.49,965.63,978.44,823.31,79.41602789825075,0,1,3,4,1.0
385,1998-11-09,148.43,895.4,1076.98,851.5,738.32,1008.59,1064.79,970.52,983.57,826.41,97.16887323625801,2,2,5,3,1.0
386,1998-11-10,148.57,896.73,1079.2,852.48,739.07,1010.57,1066.71,972.14,985.45,827.71,273.70008332684057,0,2,4,4,1.0
387,1998-11-11,148.57,896.73,1079.2,852.48,739.07,1010.57,1066.71,972.14,985.45,827.71,922.990928955726,1,1,4,5,1.0
388,1998-11-12,148.77,898.44,1083.14,853.38,740.18,1012.92,1069.71,974.51,987.92,829.32,249.97087226280146,1,0,4,5,1.0
389,1998-11-13,148.67,897.44,1082.62,853.21,741.65,1019.03,1084.19,973.62,996.71,830.44,765.6589283811859,1,2,4,3,1.0
